"DATE","AKNA","ALNA","ARNA","AZNA","CANA","CONA","CTNA","DCNA","DENA","FLNA","GANA","HINA","IANA","IDNA","ILNA","INNA","KSNA","KYNA","LANA","MANA","MDNA","MENA","MINA","MNNA","MONA","MSNA","MTNA","NCNA","NDNA","NENA","NHNA","NJNA","NMNA","NVNA","NYNA","OHNA","OKNA","ORNA","PANA","RINA","SCNA","SDNA","TNNA","TXNA","UTNA","VANA","VTNA","WANA","WINA","WVNA","WYNA"
"1994-12-01",259.3,1783.6,1052,1744,12326.1,1796.5,1555.2,650.8,362.6,5869.8,3379.9,537.5,1338.7,467.4,5515.2,2759.4,1184.3,1617.2,1750.5,2949.9,2170.4,538.3,4205.4,2350.1,2509,1070.5,346.6,3408,299.7,812.1,532.7,3587.3,674.2,762.9,7866.4,5157.8,1310.6,1399.9,5238.7,435.7,1610.1,335.9,2471.4,7914.3,885.2,3046.1,268.3,2348.5,2530.3,684.2,219.7
"1995-01-01",260,1789,1058.9,1753.9,12329.7,1803.8,1559.1,648.8,364.2,5890.1,3386.8,536.9,1344,469.4,5546.5,2770.3,1190.2,1615.1,1752.2,2956.5,2177.9,536.6,4215.8,2360.3,2497.5,1073.1,347.5,3422.9,299,813,532.3,3587.8,677.4,762.3,7884.8,5170,1315.2,1403,5239.7,439.3,1618.7,338.6,2477,7924.9,887.3,3058.9,268.2,2346.2,2540.2,685.3,219.2
"1995-02-01",260.7,1791.1,1062.2,1762.7,12384.5,1811.2,1561.5,646.4,364.2,5911.2,3393.1,535.8,1349.5,471.6,5565.7,2774.9,1194.2,1619.2,1755.1,2961.3,2175.6,540.4,4229.8,2368.5,2507.3,1076,349,3424.3,299.4,814.7,533.9,3587.7,679.5,767.4,7883.5,5180.1,1318.3,1408,5243.7,439,1620.5,339.4,2483.4,7949.7,892.8,3059.4,268.9,2353.2,2547.9,684.8,219.4
"1995-03-01",259.7,1794.7,1064.6,1766,12396.4,1818.7,1564.4,644.8,364.8,5933.5,3405.4,536.2,1353,473.7,5580.8,2787.1,1196,1625.1,1758.1,2967.5,2179.2,540,4242.5,2375.6,2515.8,1073.2,349.6,3433.9,301,816,536.7,3593.7,679.7,774.6,7891.2,5200.9,1319.6,1412.3,5253.2,439.9,1623.8,341.1,2491.3,7966.4,897.8,3066.1,270,2360.3,2555.1,688,219.7
"1995-04-01",259.6,1798.1,1064.7,1775,12411.6,1821.5,1558.3,645.4,364.2,5938.1,3415.1,535.2,1351.4,471.9,5582.1,2781.1,1192.8,1627.8,1758.2,2972.7,2191.5,539.7,4254.3,2378.2,2516.2,1073.5,348.2,3436.4,301.1,816.9,537.1,3597,678.6,776.8,7889.5,5212,1323.2,1412.4,5252.1,439,1630.6,339.7,2483.7,7975.8,899.7,3067,270,2360.1,2554.2,689.8,219.3
"1995-05-01",260.1,1799.6,1063.4,1782.9,12441.8,1824.7,1557.9,644.7,364.2,5951,3420.9,533.4,1350.6,472,5578.5,2779.8,1194,1628,1763.3,2968.9,2182.4,540.8,4256.8,2377.8,2510.4,1073.7,348.4,3440.2,300.8,814.8,536.7,3595,680.3,778.7,7871.1,5209.1,1324.6,1416.1,5247,437.8,1633.2,339.8,2491.3,7989.7,901.7,3067.5,269.1,2359.8,2550.1,682.9,218.3
"1995-06-01",261.7,1808.3,1068.3,1792.3,12468.5,1832.4,1557.2,643,362.9,5972.8,3437.6,533.1,1355.4,473.8,5593.2,2783.9,1196.7,1634.6,1769.7,2973.2,2186.2,539,4264.9,2383.6,2513.7,1074.3,350.4,3451.2,301.7,817.2,538.8,3585.9,683.1,782,7874.4,5220.5,1327.2,1423.6,5257.3,437.9,1636.8,341.6,2494,8007.8,905.6,3073.3,268.6,2366.9,2559.3,689.9,220.1
"1995-07-01",260.9,1800.2,1069.7,1797.7,12458.1,1834.1,1560.1,644.6,365.7,5967.9,3426.2,532.7,1357.5,473.5,5562.8,2781.5,1197.2,1627.1,1773.8,2980.3,2177.6,534.8,4264.6,2389.9,2515,1070.1,353.3,3456.5,302.4,819.6,537.4,3589.4,681.8,788,7873.5,5216.4,1329,1427.2,5243.1,436.9,1639.1,341.7,2495.2,8038.6,909.6,3068.5,270.1,2354,2559,690.4,217.3
"1995-08-01",262.4,1808.6,1073.5,1803.5,12509,1842.4,1563.1,640.1,368.1,5970.8,3447,530.9,1363.4,475.7,5578.1,2791.9,1202.1,1640.8,1778.7,2990.3,2182.1,537.7,4281.4,2396,2526.4,1079.2,353.4,3451.4,303.3,827.6,541.1,3602.1,683.9,791.3,7887.1,5233.4,1332.5,1437.5,5261.5,441.4,1645.5,343.6,2509.8,8050.2,914.7,3073.8,270.7,2366.9,2565.1,693.2,218
"1995-09-01",261.8,1810.7,1076.5,1810.6,12561.5,1851.7,1564.3,641.1,369.3,6012.7,3467.9,530.2,1363.7,479,5632.6,2807.9,1205.5,1642.3,1784.6,2997.2,2190.5,538.6,4296.1,2395.6,2536.8,1081.6,354.9,3472.4,302.5,824,543.1,3607.2,685.4,797.6,7889.3,5252.5,1335.2,1445.9,5268.9,439.9,1650.7,343.7,2524.9,8077.9,921.9,3079.7,271.5,2376.1,2567.4,693.1,220.2
"1995-10-01",262.3,1811.4,1077.3,1821.1,12551,1855,1563.5,639.1,369.9,6020,3465.4,530.4,1366.6,480.8,5613.2,2802.6,1208.5,1640.7,1781.3,3004.4,2188.4,537.8,4295.9,2403.4,2532.4,1080.5,354.7,3482,302.4,826.9,546,3608.2,684.9,801.1,7879,5247.1,1340.8,1447.4,5270.7,439.9,1646.4,343.8,2524.1,8090,924.3,3081.1,271.9,2352.9,2566.9,694,220.4
"1995-11-01",261.4,1815.6,1078.1,1825.5,12592.7,1860,1567.8,637,369.3,6046.1,3477.1,530.3,1370.2,480.9,5621.4,2803.6,1204.2,1640.2,1783.5,3007,2191.8,537.7,4298.2,2409.4,2537.7,1079.2,355,3486.9,303.9,828.6,546.5,3606,686.8,805.7,7886.2,5254.6,1344.6,1451.3,5269.2,439.5,1648.6,345.1,2527.1,8110.2,927.2,3085.7,272,2356.7,2564.6,693.6,219.5
"1995-12-01",260.9,1818.4,1080.9,1833.8,12612,1867.2,1568.4,635.4,369.6,6065.7,3487.2,529.8,1374.2,481.3,5634.3,2807.4,1214.6,1645.6,1783.9,3012.3,2194.6,535.6,4319,2416.4,2545.3,1080.8,355.8,3495.5,303.5,828.1,548.1,3606.4,687.7,808.6,7886.6,5260.4,1349.1,1456.7,5271.6,439,1652.4,345.4,2532.7,8142.6,932.3,3093.1,272.5,2380.7,2570.5,694.7,220.3
"1996-01-01",260.2,1813.7,1080.9,1857.2,12668.8,1872.3,1560.1,629.7,366.3,6063,3496.9,530.6,1375.8,481.2,5637.8,2795.4,1211.8,1637.6,1789.6,3001.5,2165.2,539.3,4322.1,2421.3,2543.9,1080.6,356.7,3477.9,305,832.6,547.4,3584.2,688.3,814.8,7862.9,5258.1,1350.7,1464.4,5220.8,437.9,1650,346.3,2518.6,8139.6,937.5,3076.5,273.5,2387.7,2587.3,691.1,220.1
"1996-02-01",260.2,1815.6,1079.3,1864.3,12697.2,1875.2,1568.9,633,373.6,6085.9,3515.2,532.5,1374.4,480.7,5641.5,2799,1216.3,1647.8,1792.7,3016,2190.3,540.2,4329,2424.8,2547,1081.5,358.2,3501.1,306.5,834.5,549,3613.2,690,820.5,7903.4,5277.1,1351.7,1463.3,5276.1,439.4,1654.5,346,2524.6,8149.5,939.9,3102.8,274.2,2393.3,2580.3,694.8,220.5
"1996-03-01",260.7,1818.8,1082.1,1868.6,12720.9,1882.9,1570.1,632.4,371.7,6134.6,3526.5,532.3,1378.7,483.4,5651.7,2799.9,1221.1,1650.6,1794.1,3019.3,2198.4,539.8,4316.5,2431.7,2555.1,1084.9,359.2,3511.1,306.3,835.6,549.9,3618.1,690,822.7,7903.7,5267.5,1358.6,1467.2,5282.3,440.2,1657.4,345.4,2553.1,8167.3,942.2,3114.8,273.8,2404.2,2588.3,697.2,219.9
"1996-04-01",262.3,1820.5,1082.8,1866,12714.6,1890.9,1575.8,621.4,376.6,6115,3539.2,530.2,1382,485.6,5658.5,2807.4,1225.7,1650.4,1799.4,3024.5,2203.8,539.7,4322.7,2433.5,2563.9,1088.4,360.8,3516.7,306.8,836.2,550.1,3614.4,692.6,832.6,7904.3,5280,1360,1470.6,5300.9,438.3,1658.6,346.5,2522.1,8203.5,945.8,3119.9,275.1,2410,2584.4,696.8,220.7
"1996-05-01",262.4,1823.1,1084.7,1876.9,12764.5,1898.1,1581.3,621.1,378.8,6133.3,3555.5,530,1378.8,487,5664,2813.8,1219.5,1656.7,1805.4,3033.8,2209.4,539.3,4337,2437.6,2564.1,1090.3,361,3532.1,308.1,835.8,551.3,3630.2,693.4,834.9,7925.4,5289.8,1365.4,1475.3,5307.4,440,1663.1,345.8,2531.7,8224.1,949.8,3124.9,275.6,2416.6,2591.7,707.6,221.2
"1996-06-01",263.3,1825.6,1087.4,1885.5,12780.5,1900.5,1584.3,619.4,379.2,6148.3,3571.2,529.8,1379.4,489.1,5685.4,2813.4,1228.3,1657.9,1809.4,3040.9,2217.5,541.7,4352.6,2440.7,2559.2,1093.4,362.1,3547.8,310.3,837.6,554,3636.4,694.5,839.6,7936.2,5302.8,1368.8,1480.4,5308.9,440.5,1669.3,345.8,2529.3,8234.7,954.2,3133,275.4,2423.5,2597.4,701.9,221.8
"1996-07-01",263.7,1826.4,1091.1,1893.2,12794.9,1894.8,1580.7,623.5,377.7,6157,3626.5,531.8,1383.4,490.5,5680.6,2802.8,1220.2,1662.7,1807,3043.5,2215.6,543,4343.5,2443.9,2561.1,1090.2,362.3,3539.7,310.2,836.9,553.9,3640.1,695.3,847.5,7924.1,5302.1,1367.3,1485.3,5316.4,437,1670,346.3,2531.1,8279,957,3144.8,273.9,2431.6,2598,702.6,219.2
"1996-08-01",263.9,1834.3,1091.8,1904.2,12830.4,1906.4,1587.7,620.2,376.4,6151.4,3568.3,531,1388,492.4,5695,2815.7,1228.6,1666.9,1811.8,3050.4,2223.9,544.1,4361.6,2447.3,2568.4,1092.8,363.1,3542.4,310.9,840.5,555.2,3646.5,694.3,848.8,7934.3,5310.9,1374.8,1491,5324.3,441.2,1677.4,347.6,2538,8286.3,961.1,3149.9,275,2440.8,2610.9,703.2,221.7
"1996-09-01",263.4,1835.8,1089.8,1909.3,12869.5,1912.7,1586.7,621,377.2,6203.2,3565.7,528.7,1383.8,492.3,5691.6,2832.2,1236,1671.4,1817.8,3057.1,2230.5,543.6,4374.1,2448.9,2571.1,1095.1,363.5,3550.9,310.4,840.1,556.2,3650.1,696,856.1,7948,5307.1,1374.4,1496.7,5327.7,441.3,1677.4,347.8,2548,8299.2,963.5,3155.2,276,2449.1,2609.3,704.6,222.2
"1996-10-01",264.3,1841.8,1090.4,1914.3,12905,1919.3,1596.7,618.8,379.2,6222.2,3574.1,530.5,1391.2,494.2,5702.1,2836.1,1240.2,1675.3,1818.5,3065.4,2234.4,544,4383.9,2454.3,2587.6,1093.5,365.1,3567,310.9,844.9,557.7,3654.8,698.4,858.7,7966.6,5318.3,1377.4,1502.7,5344.6,443,1682.7,349.2,2549.6,8358.2,967.4,3173.5,276.1,2464,2614.5,703.9,222.5
"1996-11-01",264.1,1846.3,1093.3,1932.1,12959.8,1928.2,1600.8,619.1,380.1,6239.1,3583.7,530.5,1392.7,495.7,5722.2,2838.5,1246.4,1678.7,1824,3075.8,2236.5,548.4,4396.3,2462.8,2597.9,1096.5,366,3580.6,310.4,846,559.1,3664.1,700.5,869,7975.1,5324.8,1379.5,1512.6,5353.6,444.8,1685,349.6,2554.8,8389.5,972.5,3182.6,276.3,2470.4,2618.7,705.3,223.2
"1996-12-01",263,1845.8,1091.4,1932.4,12958.4,1932.5,1600.1,618.6,380.1,6256.8,3590.7,532.3,1393.7,496.1,5723.2,2837.7,1248.4,1678.4,1824.3,3077.5,2235.3,547.7,4394.9,2465.6,2598.5,1097.8,364.6,3592.1,310.2,846,560.1,3670.2,702,870,7983.4,5328.3,1383.3,1510.7,5360.8,445.6,1688,347.6,2554.2,8398.7,974.8,3186.3,277.1,2480.6,2620.4,704,221.3
"1997-01-01",264,1849.5,1091.6,1939.5,12968.8,1942.6,1593.6,619,381.4,6289.7,3597.7,533,1394.1,498.6,5723.6,2837.2,1245.5,1680.5,1825.4,3088.7,2241.4,549,4398.2,2465.9,2608.1,1095,364.5,3603.1,311.1,848.4,561.8,3678.4,700,875.3,7977.5,5341.6,1385.8,1517.6,5371.1,445.9,1694.1,347.9,2556.3,8434.7,977.8,3205.3,276.5,2484.6,2623.6,706.8,221.9
"1997-02-01",264.6,1850.7,1093.6,1949,13031.5,1949.4,1594.6,618.8,383.4,6295.7,3606.5,532.9,1394.6,499.1,5723.7,2846.3,1251.4,1687.1,1826.6,3091.7,2244.6,547.6,4403.9,2472,2617.3,1098.1,364.9,3610.6,312.2,848.3,562.2,3687.5,701.6,879.1,7988.5,5347.6,1390.7,1522,5376.3,446.4,1700.7,350,2565.7,8472.7,982,3210.5,277,2495.1,2626.4,706.7,221.8
"1997-03-01",264.8,1858,1096.2,1955,13082.1,1956,1599.7,619.3,384.2,6316.3,3616.1,533.1,1395.8,500.1,5737.3,2850.9,1256.9,1692.1,1830.8,3103.6,2254.2,549.2,4422.4,2476.8,2627.3,1101.5,364.6,3622.6,311.4,854,563,3695,701.6,880.8,8017.3,5362.3,1394.4,1524.8,5381,447.7,1704.1,350.7,2573,8504,986.6,3217.9,276.7,2503.8,2628,708.2,222.4
"1997-04-01",266.9,1861.4,1102.2,1966.8,13142.9,1956.8,1602.7,615.2,384.8,6359.4,3622,532.7,1398.8,502.1,5740.1,2855.8,1263.6,1697.1,1837.3,3103.6,2257.7,549.8,4428.5,2479.9,2630.2,1103.2,364.9,3635.1,311.3,852.5,564.5,3701,704.4,881.2,8022.1,5372.8,1392.3,1530.9,5385.5,448.3,1707.6,351.3,2582.3,8538.1,987.3,3219.8,277.9,2515.4,2637.4,709,223.3
"1997-05-01",267,1863.7,1102.8,1972.8,13173.2,1968.5,1604.4,615,385.6,6373.6,3629.8,531.7,1403.8,503.5,5762.3,2855.4,1268.2,1696.6,1836.9,3112,2263.9,551.7,4436.7,2489.5,2634,1106.6,366.3,3641.2,311.8,855.6,568.8,3709.7,706.7,884.9,8028.2,5384.5,1395.6,1536.8,5392.9,448.4,1710,353.3,2581.9,8568.4,991.9,3225,278.4,2526.9,2646,703.5,224.5
"1997-06-01",268.7,1866,1102.3,1976.7,13195.9,1975.9,1605.9,615,387.9,6396.5,3633.6,532,1405.9,504.8,5769.2,2855.9,1269.9,1702.2,1843.7,3116.9,2265.5,552.9,4428.2,2495.5,2640.1,1101.9,365.4,3652.2,313,856.9,569.6,3717,707.9,888,8037.8,5392.7,1405.1,1538.7,5395.1,449.4,1713.3,352.7,2588.8,8599.6,992.7,3229.5,279.3,2542.3,2653.2,709.6,224.1
"1997-07-01",268.7,1866.6,1108.2,1981.4,13228.6,1984.5,1605.2,626.6,387.4,6413.5,3642,531.2,1409.8,506.1,5762,2863.1,1273.7,1704.5,1851.5,3111.5,2273.3,554.3,4441.2,2506,2641,1106.8,366.8,3654.7,314.6,860.6,571.7,3726.4,710.9,893,8070.9,5400.4,1408.2,1539.5,5413.3,450.3,1718.4,354.6,2585,8636,997.1,3233.9,280.1,2543.5,2656.6,711.2,225.4
